product_variation_id,customer_id,quantity,create_time,delete_time
501,7188,2,2021-11-23 05:34:11,
501,1736,5,2020-04-24 02:46:03,
501,8578,1,2021-03-15 05:03:08,
501,9354,2,2023-08-21 01:29:24,
502,183,1,2022-05-24 22:51:09,
502,6109,5,2020-07-17 16:18:07,1601610341
502,7156,3,2022-12-12 20:45:04,1591491002
502,1636,6,2021-12-30 16:39:52,
502,3484,3,2023-08-08 07:05:40,
503,1636,1,2020-07-21 18:08:11,
503,6594,7,2022-05-31 10:55:59,
503,1741,3,2021-05-15 15:03:52,
504,5728,2,2020-12-01 15:55:59,
504,5364,3,2022-08-10 22:06:22,
504,8551,3,2022-12-19 16:16:22,
504,3026,7,2021-02-27 01:41:40,1644959122
505,7593,8,2021-07-06 00:30:28,
505,8354,8,2021-02-08 08:33:16,
505,1596,2,2020-05-01 15:51:04,
505,1667,9,2022-10-14 20:28:44,
505,8285,7,2023-09-27 19:20:32,1668929179
505,7156,7,2021-12-14 08:30:16,1681151534
506,7126,6,2023-06-13 21:33:24,
506,3317,2,2022-09-22 07:33:31,1620041537
506,9183,1,2021-01-14 03:22:41,
506,1667,6,2021-09-03 23:04:42,1601767595
506,4012,1,2023-01-01 03:37:31,1597564755
506,7761,1,2020-10-16 06:56:00,
506,962,6,2021-08-15 23:45:56,
506,3923,7,2020-05-15 14:20:16,
507,2766,10,2020-02-19 00:14:52,
507,1136,3,2020-06-30 17:04:14,
507,1493,5,2020-06-27 09:58:45,
507,7188,4,2021-03-19 19:45:44,
508,7298,1,2020-11-26 03:28:32,
508,3928,7,2023-05-02 05:27:59,
508,8365,9,2022-07-20 23:50:17,
508,3923,7,2022-08-02 19:40:09,1596652564
508,5715,5,2021-11-15 00:05:23,
509,3957,5,2021-10-04 09:36:24,
509,7380,8,2022-09-06 15:36:08,1679161154
509,3432,6,2020-11-12 21:35:59,
509,4182,1,2020-02-14 13:43:08,
509,1974,3,2022-04-09 07:04:14,1597902519
510,183,9,2023-06-20 19:04:33,
510,3168,7,2021-08-10 16:08:09,1604169596
510,9718,8,2021-01-19 10:23:18,
510,4105,7,2020-09-18 00:38:12,
510,1086,5,2021-03-12 01:12:40,1620488680
511,9456,5,2020-12-25 08:55:10,1589651023
511,3026,9,2021-12-13 23:44:11,
511,4807,7,2022-08-23 13:16:08,1597009764
511,5584,1,2023-04-13 08:21:46,
511,4442,1,2021-09-09 03:54:46,
512,3825,3,2021-01-07 21:07:11,1685264662
512,1181,6,2021-01-24 13:35:30,
512,839,5,2023-03-16 17:38:03,1631075439
512,1181,2,2022-05-25 03:14:16,1626995806
512,4228,2,2021-04-02 07:29:41,
512,545,10,2020-07-17 18:34:06,
513,7593,10,2023-05-22 12:55:27,
513,9798,9,2023-03-21 13:28:27,
513,8407,8,2021-05-18 10:11:51,1689303438
514,8618,6,2020-06-24 06:35:02,
514,6121,10,2022-11-23 11:23:02,
514,9718,9,2022-05-02 08:22:51,
514,3707,9,2021-08-19 02:57:05,
514,4228,6,2022-08-18 14:29:41,1696230293
514,3602,2,2020-09-19 05:15:04,
514,7126,10,2021-02-22 15:46:47,
514,6317,9,2022-07-06 11:51:25,
514,8298,2,2022-04-21 08:18:07,
514,6493,4,2023-09-14 15:27:48,
514,7416,7,2021-12-25 17:45:17,
514,3658,5,2020-09-15 08:08:00,1583864184
514,1975,8,2022-02-21 04:53:31,
515,7158,2,2021-04-13 08:40:55,
515,4681,1,2021-04-07 21:44:57,1616547001
515,9677,1,2022-10-01 12:55:12,
515,9864,4,2020-12-30 02:22:01,
515,1636,5,2023-08-07 20:15:46,
515,1086,9,2022-08-13 03:48:34,1603503771
515,6594,5,2021-03-22 16:02:12,
515,7762,4,2023-05-15 01:48:05,
516,2927,1,2020-06-01 06:02:21,
516,6137,3,2020-01-06 15:42:56,1646276756
516,8830,6,2020-08-23 15:05:18,
516,7893,5,2021-12-01 10:49:13,1606380394
516,5268,9,2020-05-24 19:51:42,
516,4682,10,2023-06-10 00:23:25,
516,4197,7,2020-04-19 13:10:44,
517,7400,8,2023-02-12 18:56:12,
517,1667,7,2022-09-08 20:05:00,
517,8365,7,2022-11-12 00:12:07,1661171336
517,7762,1,2021-11-05 19:55:15,1634426885
518,6761,8,2021-01-10 08:19:02,
518,4556,7,2021-12-27 12:16:22,
518,629,7,2023-01-13 14:40:54,
518,4277,10,2020-01-05 15:20:26,
518,9798,6,2022-08-13 02:49:01,
518,3602,1,2021-10-12 08:31:33,1659540129
519,9174,6,2023-01-24 09:16:30,
519,1974,4,2022-07-19 20:41:34,
519,9067,6,2022-10-08 00:53:37,1664026356
519,6594,7,2021-02-04 06:17:26,
519,3320,1,2021-10-10 08:42:54,
519,3446,3,2020-05-27 20:37:54,
519,3317,4,2023-04-06 09:33:34,
519,1596,4,2023-03-26 13:07:08,1599407041
520,7380,7,2020-10-06 12:50:22,1646890241
520,629,1,2021-03-26 22:18:06,
520,6739,9,2020-08-29 11:07:44,
520,1233,9,2021-02-19 18:38:28,1690554840
520,8618,9,2020-09-28 10:55:20,
520,8354,2,2022-11-22 16:05:15,
520,8395,7,2020-05-12 06:30:52,
520,8618,4,2021-11-30 06:32:20,
520,362,1,2020-11-29 12:58:20,
521,1461,10,2023-07-04 09:18:30,
521,4182,1,2021-11-10 07:55:51,
521,9629,2,2020-10-14 02:07:06,
521,3000,1,2022-01-11 04:37:55,
521,8233,3,2022-12-28 03:33:33,
521,839,8,2023-07-09 15:10:02,1594333514
521,9747,1,2023-06-15 12:52:09,
521,9140,8,2022-09-09 23:23:33,
521,7219,3,2023-07-19 12:14:28,1602151853
521,183,5,2020-05-28 10:01:54,
521,1408,8,2022-07-07 21:45:23,1604501902
521,4182,4,2020-05-16 01:25:34,
522,1741,7,2020-12-05 23:54:32,
522,7416,6,2020-05-11 23:52:54,
522,1982,9,2021-09-18 06:38:50,1641294642
522,1461,8,2020-08-02 16:17:45,1675822281
522,5847,8,2023-03-16 01:02:58,
522,8285,3,2020-07-19 16:30:20,
522,3026,9,2023-10-15 19:13:23,
523,690,4,2022-01-17 05:36:17,1593552329
523,7380,9,2020-10-04 06:55:21,1597391444
523,945,8,2021-11-28 17:39:33,
523,5692,2,2021-08-18 07:50:34,
523,1741,2,2022-03-07 11:26:12,
524,2464,5,2020-12-07 02:26:02,1644164445
524,9183,2,2021-11-03 22:49:16,
524,8298,9,2020-10-06 08:06:39,1600663559
524,4682,9,2022-08-10 21:54:40,1582158823
524,7593,8,2023-01-06 12:16:51,
525,7588,7,2022-05-19 23:01:31,
525,6030,3,2020-02-25 15:51:05,
525,5131,1,2022-07-03 17:56:38,
525,545,7,2023-08-29 22:11:14,
525,66,8,2021-09-15 22:45:37,
525,6739,5,2023-09-22 15:36:41,1601651612
525,3026,1,2023-01-07 09:57:36,
526,1408,1,2022-09-22 07:07:38,
526,1461,4,2022-08-19 17:28:50,
526,3652,4,2021-07-05 06:56:34,
527,3484,7,2021-10-23 18:26:16,
527,8395,3,2020-05-11 21:46:49,
527,4228,6,2021-02-07 02:52:44,
527,690,9,2021-05-16 04:39:07,
527,3652,4,2021-02-25 17:12:54,
528,6266,3,2020-04-27 10:32:14,
528,9718,10,2023-05-30 00:02:39,1606996453
528,4682,4,2021-10-05 02:05:05,
529,2927,1,2020-06-01 06:02:21,
529,6137,3,2020-01-06 15:42:56,1646276756
529,8830,6,2020-08-23 15:05:18,
529,7893,5,2021-12-01 10:49:13,1606380394
529,5268,9,2020-05-24 19:51:42,
529,4682,10,2023-06-10 00:23:25,
529,4197,7,2020-04-19 13:10:44,
530,6666,2,2021-10-05 11:08:47,
530,2385,10,2020-03-20 10:40:10,
530,8618,3,2023-01-26 05:39:55,
530,9864,6,2020-01-18 14:09:59,
530,2609,10,2021-05-25 17:56:58,
530,3957,7,2023-07-25 04:36:00,
530,5313,8,2021-07-16 04:37:20,
531,3245,6,2021-06-29 00:35:44,
531,9740,1,2022-04-08 21:02:02,1626437669
531,2766,4,2022-05-01 02:08:17,
531,4682,8,2021-05-11 13:06:34,
531,2249,1,2021-04-11 10:24:28,1586630867
531,6317,9,2021-11-28 20:42:06,
531,6266,8,2020-01-29 11:45:40,
531,690,4,2022-01-23 21:21:50,
532,66,6,2020-12-10 13:07:47,
532,2156,5,2021-02-14 20:18:48,1684573015
532,9677,8,2022-08-28 15:48:21,
532,2252,8,2021-12-02 22:49:47,1655167317
532,4268,4,2023-09-13 22:45:50,
532,2609,10,2022-09-23 14:37:16,1618556347
532,1679,6,2021-09-11 14:08:18,
533,5728,2,2020-01-01 04:05:31,
533,9798,2,2020-08-02 02:16:21,1625434181
533,9621,6,2023-08-26 08:33:46,
533,9183,5,2022-03-23 08:02:01,
533,5131,2,2023-09-12 09:40:16,1679247927
533,1926,6,2021-05-15 15:46:15,
534,9740,9,2022-11-25 05:52:08,1614182055
534,7402,2,2021-02-08 21:12:38,1651219962
534,2418,8,2022-05-31 07:24:54,
534,3211,8,2020-10-27 00:21:25,
535,7380,7,2020-10-06 12:50:22,1646890241
535,629,1,2021-03-26 22:18:06,
535,6739,9,2020-08-29 11:07:44,
535,1233,9,2021-02-19 18:38:28,1690554840
535,8618,9,2020-09-28 10:55:20,
535,8354,2,2022-11-22 16:05:15,
535,8395,7,2020-05-12 06:30:52,
535,8618,4,2021-11-30 06:32:20,
535,362,1,2020-11-29 12:58:20,
536,8293,1,2022-09-24 02:20:49,1683654478
536,1461,10,2023-07-29 18:54:59,
536,9718,3,2021-09-14 17:44:33,
536,4105,2,2021-09-11 00:28:01,
536,5131,4,2022-08-04 06:01:32,
536,1736,3,2022-05-27 22:46:25,
537,1741,4,2020-11-07 06:24:46,
537,2249,7,2021-09-27 12:49:19,1641472281
537,5847,3,2021-03-27 14:24:30,1597271364
537,3869,10,2023-03-06 02:15:02,
537,2927,7,2022-11-18 09:27:52,
537,2609,5,2020-03-19 11:48:41,
537,2448,4,2021-05-16 05:51:34,1582880397
538,183,9,2023-06-20 19:04:33,
538,3168,7,2021-08-10 16:08:09,1604169596
538,9718,8,2021-01-19 10:23:18,
538,4105,7,2020-09-18 00:38:12,
538,1086,5,2021-03-12 01:12:40,1620488680
539,9899,1,2020-12-10 13:51:25,
539,1636,10,2023-07-20 00:26:01,1606557949
539,8242,10,2023-07-26 19:27:28,1627640544
539,3432,2,2021-05-14 17:51:48,
539,2464,9,2021-08-14 07:09:27,1670588821
540,1741,8,2023-09-09 01:12:25,
540,545,10,2021-01-16 19:51:00,
540,519,2,2023-03-09 15:25:14,
540,9974,8,2021-02-14 04:43:04,
540,9718,4,2020-04-18 13:58:31,
540,8846,7,2021-07-28 03:38:13,1603990593
541,7593,8,2021-07-06 00:30:28,
541,8354,8,2021-02-08 08:33:16,
541,1596,2,2020-05-01 15:51:04,
541,1667,9,2022-10-14 20:28:44,
541,8285,7,2023-09-27 19:20:32,1668929179
541,7156,7,2021-12-14 08:30:16,1681151534
542,5574,2,2022-12-10 03:47:51,1634034118
542,3210,1,2022-10-05 04:01:29,
542,6030,6,2020-06-11 12:34:34,
543,1975,10,2022-05-02 01:25:49,
543,1667,2,2020-08-16 03:53:37,
543,6137,8,2021-12-25 13:20:59,
544,1636,1,2020-07-21 18:08:11,
544,6594,7,2022-05-31 10:55:59,
544,1741,3,2021-05-15 15:03:52,
545,8393,1,2021-10-17 07:55:23,
545,1493,3,2022-11-24 22:10:00,1585782372
545,690,6,2020-11-09 05:08:15,1580158745
545,7791,9,2022-09-17 14:45:42,1682464944
545,9348,3,2023-06-05 01:45:39,
545,9839,9,2020-12-19 10:28:07,
546,4277,3,2021-03-19 13:44:37,1657881380
546,2249,10,2021-04-21 18:24:08,
546,4556,6,2022-04-23 01:24:01,
546,3168,2,2020-04-01 16:01:43,
546,5574,10,2022-04-17 17:08:45,
547,8407,4,2023-02-14 06:34:37,
547,9067,10,2023-04-11 18:21:04,
547,8233,8,2022-03-24 13:40:30,1595537929
547,2249,6,2023-10-26 11:50:21,
547,134,8,2021-02-04 01:29:36,
547,9839,1,2022-03-02 16:03:18,
547,1086,2,2021-07-12 09:34:50,1675997592
547,6666,8,2021-02-25 16:51:39,1650156283
548,3928,3,2022-05-23 18:23:09,
548,6317,5,2022-02-06 10:34:57,
548,2385,3,2021-01-03 05:41:10,
548,3210,2,2021-12-13 22:39:30,
548,5847,10,2023-03-30 03:49:25,1659839005
549,5131,3,2021-02-28 10:44:58,
549,1416,6,2022-09-05 00:36:19,
549,4661,7,2020-06-28 16:52:16,
549,3923,3,2023-05-23 03:37:13,
549,7484,3,2023-02-22 16:52:22,
549,9798,4,2022-02-13 23:42:02,
549,8354,1,2020-01-12 07:13:42,
550,9609,5,2021-02-25 13:58:40,
550,6739,5,2023-08-30 16:12:49,
550,962,5,2021-01-25 08:34:10,
550,137,6,2023-01-26 08:15:05,
550,2664,8,2023-04-10 04:49:29,1594751667
550,3069,9,2022-04-10 01:49:15,1667249404
551,4270,5,2023-01-15 19:26:31,
551,4105,3,2020-05-29 02:28:48,
551,8086,6,2020-09-23 06:10:29,
551,488,8,2022-09-26 18:50:38,
551,1596,4,2022-01-17 03:04:37,1641572980
551,7484,9,2021-08-30 02:51:35,
552,3245,6,2021-06-29 00:35:44,
552,9740,1,2022-04-08 21:02:02,1626437669
552,2766,4,2022-05-01 02:08:17,
552,4682,8,2021-05-11 13:06:34,
552,2249,1,2021-04-11 10:24:28,1586630867
552,6317,9,2021-11-28 20:42:06,
552,6266,8,2020-01-29 11:45:40,
552,690,4,2022-01-23 21:21:50,
553,4661,6,2023-07-28 17:02:04,1694408615
553,3825,10,2021-03-20 01:12:04,
553,7402,6,2021-09-26 02:13:35,
553,6666,7,2021-09-26 06:19:16,
553,5561,10,2022-03-23 17:18:57,
553,7380,10,2022-05-20 19:10:20,
554,9839,2,2023-06-03 18:44:49,
554,5715,5,2020-01-29 23:15:39,
554,9456,3,2020-11-24 04:30:41,
554,6266,2,2022-04-25 02:55:25,
554,3549,3,2020-08-06 03:40:29,
554,1741,10,2023-04-19 21:26:19,
554,1975,7,2023-05-01 20:21:20,
554,2664,6,2022-09-12 00:45:55,
554,572,3,2022-05-17 00:20:15,
554,4345,8,2022-03-20 10:37:17,
555,1086,3,2023-10-26 17:38:34,
555,3931,1,2023-07-10 02:12:38,1614345253
555,7588,9,2022-01-19 16:39:02,
555,7156,8,2021-11-24 01:35:22,
555,1975,9,2020-06-11 22:00:52,
555,8463,1,2021-04-23 07:53:30,
555,6266,5,2020-03-23 22:54:24,
555,8395,6,2020-11-18 05:16:22,
555,6266,4,2020-02-02 02:49:21,
555,9026,8,2021-12-02 16:07:36,
556,3484,7,2021-10-23 18:26:16,
556,8395,3,2020-05-11 21:46:49,
556,4228,6,2021-02-07 02:52:44,
556,690,9,2021-05-16 04:39:07,
556,3652,4,2021-02-25 17:12:54,
557,8516,4,2022-01-11 23:55:12,
557,5584,3,2022-04-24 23:42:25,
557,7400,9,2020-12-02 14:00:47,1621751262
557,4807,3,2022-02-22 09:13:20,
557,8064,1,2023-04-03 21:17:57,
557,9629,8,2022-09-23 08:16:12,
558,5711,5,2020-03-26 17:44:10,
558,7298,9,2020-03-27 03:46:37,
558,4277,3,2021-03-28 11:37:08,
558,3168,2,2020-12-28 06:32:41,
558,2418,9,2022-07-23 12:18:50,
559,5131,3,2021-02-28 10:44:58,
559,1416,6,2022-09-05 00:36:19,
559,4661,7,2020-06-28 16:52:16,
559,3923,3,2023-05-23 03:37:13,
559,7484,3,2023-02-22 16:52:22,
559,9798,4,2022-02-13 23:42:02,
559,8354,1,2020-01-12 07:13:42,
560,3317,9,2021-04-25 04:48:11,
560,2418,3,2023-01-30 19:57:40,1617906826
560,3652,7,2023-09-11 06:12:02,
560,9354,5,2023-02-18 16:33:57,
560,9304,6,2023-08-28 16:16:10,
560,5584,2,2021-05-06 21:51:45,
560,5692,9,2023-07-03 07:17:47,
561,6493,5,2022-09-08 00:14:55,1639048251
561,6402,10,2022-10-17 09:26:41,
561,2766,4,2020-05-18 01:51:32,
561,134,8,2020-09-21 08:38:58,
562,66,6,2021-12-16 21:45:19,1614669442
562,4682,10,2022-07-24 06:06:21,1585414532
562,9026,3,2020-06-21 08:01:30,
562,8393,5,2023-06-04 20:51:52,
562,137,2,2020-06-03 07:43:15,
563,9304,3,2021-01-26 01:20:55,
563,2464,3,2022-07-29 13:27:22,1673521910
563,962,1,2020-10-08 17:34:31,1675271809
563,5574,6,2023-08-14 04:15:16,
563,8293,6,2023-02-22 06:55:23,
563,3957,4,2023-09-26 19:06:41,
563,4268,3,2022-01-24 12:04:09,
563,690,2,2022-10-18 14:11:07,1643093377
563,1233,9,2021-05-27 13:17:22,
563,7968,8,2020-10-11 02:05:13,
564,3245,6,2021-06-29 00:35:44,
564,9740,1,2022-04-08 21:02:02,1626437669
564,2766,4,2022-05-01 02:08:17,
564,4682,8,2021-05-11 13:06:34,
564,2249,1,2021-04-11 10:24:28,1586630867
564,6317,9,2021-11-28 20:42:06,
564,6266,8,2020-01-29 11:45:40,
564,690,4,2022-01-23 21:21:50,
565,3869,5,2021-11-22 16:12:41,
565,9174,4,2022-08-25 08:59:21,1692423319
565,4681,4,2021-09-05 17:16:05,1660774098
565,4807,3,2021-08-16 15:48:44,
565,3091,5,2020-02-23 10:13:48,
565,3484,6,2020-11-10 14:14:49,
565,8578,9,2021-09-17 19:00:56,
565,6137,5,2023-02-22 13:10:06,
566,2252,4,2022-12-04 12:43:38,
566,945,7,2023-01-23 17:52:28,
566,9304,2,2020-10-14 22:04:32,
566,6121,4,2022-03-10 13:35:06,
566,3923,4,2021-05-26 05:47:50,
566,8938,10,2022-06-28 22:14:57,
566,1461,1,2021-06-04 12:16:54,
566,7158,8,2021-12-22 06:37:14,1621486574
566,7158,4,2023-07-29 20:27:48,
566,8938,5,2020-08-24 06:46:20,
566,1416,1,2022-05-29 19:34:45,
567,8407,4,2023-02-14 06:34:37,
567,9067,10,2023-04-11 18:21:04,
567,8233,8,2022-03-24 13:40:30,1595537929
567,2249,6,2023-10-26 11:50:21,
567,134,8,2021-02-04 01:29:36,
567,9839,1,2022-03-02 16:03:18,
567,1086,2,2021-07-12 09:34:50,1675997592
567,6666,8,2021-02-25 16:51:39,1650156283
568,9718,5,2020-02-04 06:13:48,
568,8938,10,2021-04-26 20:48:52,
568,8953,3,2021-09-16 20:11:01,
568,8516,8,2022-07-10 19:24:08,1598523132
569,2252,3,2023-08-05 16:04:21,
569,8233,7,2021-01-28 21:24:33,
569,5561,8,2022-05-27 08:54:17,1600450883
569,9629,8,2023-05-13 15:37:55,
569,4681,1,2021-11-12 07:54:34,1662529234
570,545,1,2023-06-02 17:25:30,
570,1667,7,2021-03-23 08:48:41,1599159393
570,3210,2,2022-05-14 09:31:40,1661871731
571,3026,5,2022-07-13 12:50:53,
571,5268,3,2023-07-24 12:23:41,
571,3658,4,2020-03-28 05:17:32,1627276338
571,7156,8,2023-03-01 11:00:35,
571,7720,1,2023-09-03 21:31:49,
571,8354,1,2021-12-26 00:05:15,
571,2249,4,2021-10-21 06:14:35,
572,1461,10,2023-07-04 09:18:30,
572,4182,1,2021-11-10 07:55:51,
572,9629,2,2020-10-14 02:07:06,
572,3000,1,2022-01-11 04:37:55,
572,8233,3,2022-12-28 03:33:33,
572,839,8,2023-07-09 15:10:02,1594333514
572,9747,1,2023-06-15 12:52:09,
572,9140,8,2022-09-09 23:23:33,
572,7219,3,2023-07-19 12:14:28,1602151853
572,183,5,2020-05-28 10:01:54,
572,1408,8,2022-07-07 21:45:23,1604501902
572,4182,4,2020-05-16 01:25:34,
573,7268,5,2020-05-26 04:11:29,1670290473
573,6317,7,2020-04-22 12:34:47,
573,4105,2,2022-12-04 18:56:44,
573,1975,4,2020-01-11 11:18:11,
573,690,5,2020-12-08 14:14:40,1673469060
573,6761,4,2020-03-17 03:38:06,
573,7761,4,2021-05-20 05:52:08,
573,5561,9,2020-08-02 10:06:12,1597645464
573,362,1,2020-01-16 09:16:36,
574,3245,8,2020-12-18 19:31:40,
574,4442,9,2021-06-15 08:48:47,
574,2249,2,2022-02-09 15:37:49,
574,3869,6,2021-07-27 02:42:27,1693590644
574,9621,6,2020-10-17 15:16:47,
575,8938,4,2021-10-29 17:06:08,
575,9421,6,2020-10-03 13:44:46,
575,3910,5,2020-11-29 21:10:50,
575,7761,3,2023-09-15 09:10:56,
575,8551,1,2021-06-28 07:52:12,1588360412
575,9354,2,2022-10-12 04:41:18,
575,2609,1,2022-08-28 10:19:25,
575,6739,10,2023-06-29 03:26:59,
575,8550,8,2023-02-12 21:03:17,
575,6763,10,2021-12-03 08:22:41,
576,4661,6,2023-07-28 17:02:04,1694408615
576,3825,10,2021-03-20 01:12:04,
576,7402,6,2021-09-26 02:13:35,
576,6666,7,2021-09-26 06:19:16,
576,5561,10,2022-03-23 17:18:57,
576,7380,10,2022-05-20 19:10:20,
577,2252,4,2022-12-04 12:43:38,
577,945,7,2023-01-23 17:52:28,
577,9304,2,2020-10-14 22:04:32,
577,6121,4,2022-03-10 13:35:06,
577,3923,4,2021-05-26 05:47:50,
577,8938,10,2022-06-28 22:14:57,
577,1461,1,2021-06-04 12:16:54,
577,7158,8,2021-12-22 06:37:14,1621486574
577,7158,4,2023-07-29 20:27:48,
577,8938,5,2020-08-24 06:46:20,
577,1416,1,2022-05-29 19:34:45,
578,1224,9,2023-05-28 12:21:00,
578,9026,2,2020-12-23 02:29:06,
578,7126,9,2023-08-11 09:09:19,1681385161
578,3000,10,2022-04-07 00:53:19,
578,7416,6,2022-12-07 22:35:11,
578,7968,2,2021-12-16 03:29:16,
579,5847,9,2022-12-21 00:43:52,1621771611
579,4270,6,2022-05-21 05:30:27,
579,839,1,2020-09-12 00:46:41,1638807658
579,7759,9,2020-06-19 11:31:42,
579,9026,5,2020-09-13 06:37:44,
580,6596,1,2023-03-19 23:26:18,
580,6030,3,2020-01-27 04:03:23,
580,7759,4,2023-03-19 01:27:07,
580,690,4,2021-11-15 17:58:12,
581,7219,10,2020-05-27 17:49:42,
582,545,1,2023-06-02 17:25:30,
582,1667,7,2021-03-23 08:48:41,1599159393
582,3210,2,2022-05-14 09:31:40,1661871731
583,1975,10,2022-05-02 01:25:49,
583,1667,2,2020-08-16 03:53:37,
583,6137,8,2021-12-25 13:20:59,
584,7158,2,2021-04-13 08:40:55,
584,4681,1,2021-04-07 21:44:57,1616547001
584,9677,1,2022-10-01 12:55:12,
584,9864,4,2020-12-30 02:22:01,
584,1636,5,2023-08-07 20:15:46,
584,1086,9,2022-08-13 03:48:34,1603503771
584,6594,5,2021-03-22 16:02:12,
584,7762,4,2023-05-15 01:48:05,
585,7981,6,2020-09-19 02:25:56,1629396532
585,5364,9,2022-04-03 13:42:14,
585,3652,10,2023-08-18 08:00:56,
586,3168,7,2021-08-01 03:08:18,
586,3168,9,2022-07-09 12:18:40,
586,7484,7,2023-05-08 01:31:56,
586,8463,5,2022-01-06 13:07:01,
586,8354,3,2021-01-14 23:10:59,
586,3320,6,2021-01-01 04:44:12,
586,3910,4,2022-10-02 16:42:15,
586,7158,7,2022-08-27 14:06:41,
586,2156,4,2020-03-18 13:14:16,
587,3484,7,2021-10-23 18:26:16,
587,8395,3,2020-05-11 21:46:49,
587,4228,6,2021-02-07 02:52:44,
587,690,9,2021-05-16 04:39:07,
587,3652,4,2021-02-25 17:12:54,
588,5711,5,2020-03-26 17:44:10,
588,7298,9,2020-03-27 03:46:37,
588,4277,3,2021-03-28 11:37:08,
588,3168,2,2020-12-28 06:32:41,
588,2418,9,2022-07-23 12:18:50,
589,1975,5,2021-01-03 10:34:22,
589,7156,6,2022-10-01 02:12:42,
589,1408,3,2020-11-13 15:30:34,
589,4682,9,2020-03-27 12:29:22,
589,9974,8,2021-07-07 20:39:33,1581947897
589,7762,10,2023-08-22 18:40:50,
590,8516,4,2022-01-11 23:55:12,
590,5584,3,2022-04-24 23:42:25,
590,7400,9,2020-12-02 14:00:47,1621751262
590,4807,3,2022-02-22 09:13:20,
590,8064,1,2023-04-03 21:17:57,
590,9629,8,2022-09-23 08:16:12,
591,9740,9,2022-11-25 05:52:08,1614182055
591,7402,2,2021-02-08 21:12:38,1651219962
591,2418,8,2022-05-31 07:24:54,
591,3211,8,2020-10-27 00:21:25,
592,1024,8,2022-01-27 20:22:38,1612130519
592,1974,4,2022-04-04 07:20:15,
592,1679,8,2022-08-19 18:23:01,
592,2418,8,2021-05-28 11:49:13,
592,945,1,2023-08-27 20:41:32,
593,962,2,2023-07-09 13:49:30,
593,6666,6,2021-02-04 21:12:28,1690619729
593,8578,7,2020-01-21 18:41:40,
593,9067,5,2022-06-30 23:21:34,
593,4228,3,2020-07-28 12:43:07,
593,519,4,2023-09-03 21:07:34,
593,7593,6,2023-09-08 14:14:59,1612462022
593,9174,1,2023-08-28 23:30:56,
594,5364,2,2020-06-15 06:59:31,
594,4197,1,2020-08-30 01:19:26,
594,3446,3,2020-07-04 20:31:20,
595,7982,1,2022-05-16 13:14:01,1625867620
595,2609,3,2023-09-02 00:27:01,
595,3168,1,2020-03-02 13:02:10,
595,6596,4,2022-11-02 05:40:01,
595,5131,3,2021-01-01 17:02:34,
595,5561,8,2023-09-18 02:22:05,
596,1596,5,2023-08-31 14:18:32,
596,9677,1,2022-02-02 07:13:25,
596,519,8,2020-02-23 14:57:44,
597,545,10,2023-01-15 08:59:31,
597,488,6,2021-05-30 09:55:53,
597,4778,1,2020-10-28 00:43:28,
597,7156,7,2023-06-02 15:18:11,
597,2766,7,2021-03-11 07:48:21,1692714875
597,7893,8,2022-05-30 16:25:14,
597,8233,4,2021-03-12 11:45:01,
598,4807,8,2020-07-06 19:32:16,
598,7720,1,2020-08-23 23:34:25,
598,8953,6,2020-01-03 12:25:02,
598,8463,6,2020-10-29 05:20:53,
598,7759,4,2023-03-20 18:35:22,
598,3432,3,2021-01-22 22:50:19,
598,7188,7,2021-06-11 22:03:43,
599,2464,5,2020-12-07 02:26:02,1644164445
599,9183,2,2021-11-03 22:49:16,
599,8298,9,2020-10-06 08:06:39,1600663559
599,4682,9,2022-08-10 21:54:40,1582158823
599,7593,8,2023-01-06 12:16:51,
600,3245,8,2020-12-18 19:31:40,
600,4442,9,2021-06-15 08:48:47,
600,2249,2,2022-02-09 15:37:49,
600,3869,6,2021-07-27 02:42:27,1693590644
600,9621,6,2020-10-17 15:16:47,
601,8618,6,2020-06-24 06:35:02,
601,6121,10,2022-11-23 11:23:02,
601,9718,9,2022-05-02 08:22:51,
601,3707,9,2021-08-19 02:57:05,
601,4228,6,2022-08-18 14:29:41,1696230293
601,3602,2,2020-09-19 05:15:04,
601,7126,10,2021-02-22 15:46:47,
601,6317,9,2022-07-06 11:51:25,
601,8298,2,2022-04-21 08:18:07,
601,6493,4,2023-09-14 15:27:48,
601,7416,7,2021-12-25 17:45:17,
601,3658,5,2020-09-15 08:08:00,1583864184
601,1975,8,2022-02-21 04:53:31,
602,5692,5,2021-04-27 02:26:56,
602,7759,6,2022-07-24 03:05:24,
602,6402,1,2021-03-14 02:19:15,
602,5715,2,2020-01-20 10:47:05,1653376129
602,962,10,2023-07-26 17:39:00,
603,8395,6,2020-03-24 18:59:36,
603,7759,10,2020-11-19 19:58:56,
603,1164,9,2023-07-01 21:03:29,
603,3245,5,2020-07-11 07:28:12,
604,5847,3,2023-01-25 08:32:48,
604,1982,1,2020-09-02 13:38:04,
604,9864,7,2020-03-01 07:15:14,
605,9026,7,2023-05-18 00:32:06,
605,7981,3,2021-10-10 09:07:34,
605,5131,3,2021-07-03 16:37:36,1633867466
606,7298,1,2020-11-26 03:28:32,
606,3928,7,2023-05-02 05:27:59,
606,8365,9,2022-07-20 23:50:17,
606,3923,7,2022-08-02 19:40:09,1596652564
606,5715,5,2021-11-15 00:05:23,
